condition,checkpoint,policy,world,family,context,wiring,action,truth,probability,internal_reward,task_reward,restored,off_target,proposed,executed,accuracy,raw_unauthorized,mediated_unauthorized
s3303-b48-w0-live_internal,learned_phase_2,live_internal,8,0,0,1,2,0,0.10413682025643514,0.8449876387636905,0.9891555226668789,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,12,0,0,1,2,1,0.9998958822745627,0.9439012098124688,0.9999999891594993,1,0,1,1,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,130,130,0,1,2,0,1.0894061817412535e-05,0.9799704832107486,0.9999999998813194,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,134,130,0,1,2,0,0.0016117815643069652,0.8244665822123124,0.999997402160189,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,138,130,0,1,2,0,0.491658697388512,0.4933597208368441,0.7582717252822316,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,142,130,0,1,2,0,0.9622273939846608,0.9858909344823841,0.07411844226548825,1,0,1,0,0,1,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,241,241,1,1,1,0,2.2516532574550466e-06,0.9165122081816977,0.9999999999949301,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,245,241,1,1,1,0,3.035878510120951e-06,0.6018865146696566,0.9999999999907835,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,249,241,1,1,1,0,2.103277591520295e-06,0.5678938977286387,0.9999999999955762,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,253,241,1,1,1,0,2.416166855610406e-06,0.915875215133889,0.9999999999941621,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,162,162,0,1,2,0,2.0594847445533692e-06,0.9397643296676975,0.9999999999957585,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,166,162,0,1,2,0,2.1676024267980002e-06,0.7394823325902606,0.9999999999953015,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,170,162,0,1,2,0,3.6505425828900933e-06,0.7527134139688034,0.9999999999866735,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,174,162,0,1,2,0,1.2872964597028097e-05,0.9850768369007605,0.9999999998342868,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,225,225,1,1,1,0,5.2625788460787986e-06,0.8967471522932311,0.9999999999723053,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,229,225,1,1,1,0,0.12526634029216072,0.177204083024453,0.9843083439898086,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,233,225,1,1,1,0,2.7774185916485148e-06,0.33594791434119897,0.999999999992286,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,237,225,1,1,1,0,2.2537890679185355e-05,0.9772039112405466,0.9999999994920434,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,48,48,0,1,2,0,3.768260334374595e-06,0.9469641326396255,0.9999999999858002,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,52,48,0,1,2,0,1.192228935616651e-05,0.9295730357551156,0.999999999857859,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,56,48,0,1,2,0,3.924035512193954e-06,0.9747511505376181,0.999999999984602,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,60,48,0,1,2,0,8.117448404652832e-06,0.9609061868640388,0.999999999934107,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,114,114,1,1,1,0,1.9238717822310704e-06,0.9954888052789819,0.9999999999962987,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,118,114,1,1,1,0,2.2010211215285943e-06,0.7439293867722275,0.9999999999951555,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,122,114,1,1,1,0,1.9300754650242846e-06,0.8048567610623121,0.9999999999962748,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,126,114,1,1,1,0,2.43097002131394e-06,0.9618527912070344,0.9999999999940904,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,160,160,0,1,2,0,3.062138547005872e-05,0.9056185608070644,0.9999999990623307,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,164,160,0,1,2,0,0.0017649383485553703,0.8188644735279851,0.9999968849926258,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,168,160,0,1,2,0,4.231818749791055e-05,0.7248953595654187,0.999999998209171,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,172,160,0,1,2,0,0.2599975602626198,0.9917946982766317,0.9324012686574854,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,176,176,0,1,2,0,2.33471229941844e-06,0.9002906693318453,0.9999999999945491,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,180,176,0,1,2,0,6.096269884915182e-06,0.9459962782722984,0.9999999999628355,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,184,176,0,1,2,0,2.602120279208553e-06,0.720017002071283,0.999999999993229,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,188,176,0,1,2,0,2.6333801642508393e-05,0.9955150579237573,0.9999999993065309,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,19,19,0,1,2,0,0.00010298782402255014,0.7412672481835065,0.9999999893935081,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,23,19,0,1,2,0,0.0011104944330247032,0.9435304393650553,0.9999987668021142,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,27,19,0,1,2,0,2.6490943445539556e-05,0.5247012575649771,0.9999999992982299,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,31,19,0,1,2,0,2.5689111374539502e-05,0.9408681324652971,0.9999999993400696,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,17,17,0,1,2,0,5.0957357353790995e-05,0.981696350699251,0.9999999974033478,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,21,17,0,1,2,0,7.760278101626843e-05,0.872699581502998,0.9999999939778084,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,25,17,0,1,2,0,0.9761711138298405,0.6862142227951529,0.047089956524208665,1,0,1,0,0,1,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,29,17,0,1,2,0,0.011027746998192485,0.9430477407609072,0.9998783887961439,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,178,178,0,1,2,0,2.0579097271350565e-06,0.8647757301379411,0.999999999995765,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,182,178,0,1,2,0,2.4354919918385856e-06,0.7616475329500507,0.9999999999940684,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,186,178,0,1,2,0,2.90694081411872e-06,0.7368739078925309,0.9999999999915496,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,190,178,0,1,2,0,9.543093680168644e-06,0.9758324968949106,0.9999999999089294,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,66,66,1,1,1,0,2.2243837413802178e-05,0.9883118454853904,0.9999999995052117,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,70,66,1,1,1,0,0.018502003795470477,0.739775059310165,0.9996576758555524,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,74,66,1,1,1,0,0.2363176996944218,0.9675680928702605,0.9441539448111371,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,learned_phase_2,live_internal,78,66,1,1,1,0,0.999467417664253,0.999186969618461,0.0010648810275497578,1,0,1,0,0,1,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,80,80,1,1,1,0,2.045994933601586e-06,0.9661274995860528,0.9999999999958139,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,84,80,1,1,1,0,4.682798952277972e-06,0.6948311950629275,0.9999999999780714,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,88,80,1,1,1,1,2.9130602129116406e-06,0.9721593471921716,5.826111939999379e-06,1,0,0,0,0,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,92,80,1,1,1,1,8.83324101714415e-05,0.9974572771539207,0.0001766570177282878,1,0,0,0,0,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,211,211,1,1,1,0,1.9370085303223855e-06,0.9896510595686264,0.999999999996248,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,215,211,1,1,1,0,2.1923745605459847e-06,0.8385435522542772,0.9999999999951935,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,219,211,1,1,1,1,2.0254219937397733e-06,0.8467489372958358,4.050839885194613e-06,1,0,0,0,0,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,223,211,1,1,1,1,5.142542858350594e-06,0.9684319820766785,1.0285059270920272e-05,1,0,0,0,0,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,2,2,0,1,2,0,5.9099207183490244e-05,0.9982735958533829,0.9999999965072837,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,6,2,0,1,2,1,0.9999492608948777,0.648255819070526,0.9999999974255432,1,0,1,1,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,10,2,0,1,2,0,5.128288767354991e-05,0.8198212689219889,0.9999999973700654,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,14,2,0,1,2,1,0.9998018454193056,0.9461680450437427,0.9999999607347622,1,0,1,1,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,0,0,0,1,2,0,4.965921268339137e-05,0.9981234519802354,0.9999999975339626,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,4,0,0,1,2,1,0.9998265149232651,0.7273097441454326,0.9999999699029282,1,0,1,1,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,8,0,0,1,2,0,0.10413682025643514,0.8449876387636905,0.9891555226668789,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,12,0,0,1,2,1,0.9998958822745627,0.9439012098124688,0.9999999891594993,1,0,1,1,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,130,130,0,1,2,0,1.0894061817412535e-05,0.9799704832107486,0.9999999998813194,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,134,130,0,1,2,0,0.0016117815643069652,0.8244665822123124,0.999997402160189,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,138,130,0,1,2,0,0.491658697388512,0.4933597208368441,0.7582717252822316,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,142,130,0,1,2,0,0.9622273939846608,0.9858909344823841,0.07411844226548825,1,0,1,0,0,1,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,241,241,1,1,1,0,2.2516532574550466e-06,0.9165122081816977,0.9999999999949301,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,245,241,1,1,1,0,3.035878510120951e-06,0.6018865146696566,0.9999999999907835,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,249,241,1,1,1,0,2.103277591520295e-06,0.5678938977286387,0.9999999999955762,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,253,241,1,1,1,0,2.416166855610406e-06,0.915875215133889,0.9999999999941621,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,162,162,0,1,2,0,2.0594847445533692e-06,0.9397643296676975,0.9999999999957585,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,166,162,0,1,2,0,2.1676024267980002e-06,0.7394823325902606,0.9999999999953015,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,170,162,0,1,2,0,3.6505425828900933e-06,0.7527134139688034,0.9999999999866735,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,174,162,0,1,2,0,1.2872964597028097e-05,0.9850768369007605,0.9999999998342868,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,225,225,1,1,1,0,5.2625788460787986e-06,0.8967471522932311,0.9999999999723053,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,229,225,1,1,1,0,0.12526634029216072,0.177204083024453,0.9843083439898086,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,233,225,1,1,1,0,2.7774185916485148e-06,0.33594791434119897,0.999999999992286,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,237,225,1,1,1,0,2.2537890679185355e-05,0.9772039112405466,0.9999999994920434,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,48,48,0,1,2,0,3.768260334374595e-06,0.9469641326396255,0.9999999999858002,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,52,48,0,1,2,0,1.192228935616651e-05,0.9295730357551156,0.999999999857859,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,56,48,0,1,2,0,3.924035512193954e-06,0.9747511505376181,0.999999999984602,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,60,48,0,1,2,0,8.117448404652832e-06,0.9609061868640388,0.999999999934107,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,114,114,1,1,1,0,1.9238717822310704e-06,0.9954888052789819,0.9999999999962987,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,118,114,1,1,1,0,2.2010211215285943e-06,0.7439293867722275,0.9999999999951555,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,122,114,1,1,1,0,1.9300754650242846e-06,0.8048567610623121,0.9999999999962748,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,126,114,1,1,1,0,2.43097002131394e-06,0.9618527912070344,0.9999999999940904,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,160,160,0,1,2,0,3.062138547005872e-05,0.9056185608070644,0.9999999990623307,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,164,160,0,1,2,0,0.0017649383485553703,0.8188644735279851,0.9999968849926258,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,168,160,0,1,2,0,4.231818749791055e-05,0.7248953595654187,0.999999998209171,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,172,160,0,1,2,0,0.2599975602626198,0.9917946982766317,0.9324012686574854,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,176,176,0,1,2,0,2.33471229941844e-06,0.9002906693318453,0.9999999999945491,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,180,176,0,1,2,0,6.096269884915182e-06,0.9459962782722984,0.9999999999628355,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,184,176,0,1,2,0,2.602120279208553e-06,0.720017002071283,0.999999999993229,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,188,176,0,1,2,0,2.6333801642508393e-05,0.9955150579237573,0.9999999993065309,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,19,19,0,1,2,0,0.00010298782402255014,0.7412672481835065,0.9999999893935081,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,23,19,0,1,2,0,0.0011104944330247032,0.9435304393650553,0.9999987668021142,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,27,19,0,1,2,0,2.6490943445539556e-05,0.5247012575649771,0.9999999992982299,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,31,19,0,1,2,0,2.5689111374539502e-05,0.9408681324652971,0.9999999993400696,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,17,17,0,1,2,0,5.0957357353790995e-05,0.981696350699251,0.9999999974033478,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,21,17,0,1,2,0,7.760278101626843e-05,0.872699581502998,0.9999999939778084,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,25,17,0,1,2,0,0.9761711138298405,0.6862142227951529,0.047089956524208665,1,0,1,0,0,1,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,29,17,0,1,2,0,0.011027746998192485,0.9430477407609072,0.9998783887961439,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,178,178,0,1,2,0,2.0579097271350565e-06,0.8647757301379411,0.999999999995765,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,182,178,0,1,2,0,2.4354919918385856e-06,0.7616475329500507,0.9999999999940684,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,186,178,0,1,2,0,2.90694081411872e-06,0.7368739078925309,0.9999999999915496,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,190,178,0,1,2,0,9.543093680168644e-06,0.9758324968949106,0.9999999999089294,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,66,66,1,1,1,0,2.2243837413802178e-05,0.9883118454853904,0.9999999995052117,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,70,66,1,1,1,0,0.018502003795470477,0.739775059310165,0.9996576758555524,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,74,66,1,1,1,0,0.2363176996944218,0.9675680928702605,0.9441539448111371,1,0,0,0,1,0,0
s3303-b48-w0-live_internal,persisted_state_reload,live_internal,78,66,1,1,1,0,0.999467417664253,0.999186969618461,0.0010648810275497578,1,0,1,0,0,1,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,80,80,1,1,0,0,2.9130602129116406e-06,0.30586971747052194,0.9999999999915141,0,0,0,0,1,0,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,84,80,1,1,0,0,8.83324101714415e-05,0.09830811445494114,0.9999999921973853,0,0,0,0,1,0,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,88,80,1,1,0,1,2.045994933601586e-06,0.334217164825093,4.09198568107616e-06,0,0,0,0,0,0,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,92,80,1,1,0,1,4.682798952277972e-06,0.799672912119398,9.36557597597254e-06,0,0,0,0,0,0,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,211,211,1,1,0,0,2.0254219937397733e-06,0.6296948171730191,0.9999999999958976,0,0,0,0,1,0,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,215,211,1,1,0,0,5.142542858350594e-06,0.3237797999865202,0.9999999999735543,0,0,0,0,1,0,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,219,211,1,1,0,1,1.9370085303223855e-06,0.1931105438044175,3.8740133087022954e-06,0,0,0,0,0,0,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,223,211,1,1,0,1,2.1923745605459847e-06,0.6421764230248121,4.3847443146338705e-06,0,0,0,0,0,0,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,2,2,0,1,0,0,0.9999492608948777,0.8344163156804477,0.00010147563578788432,0,0,1,0,0,1,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,6,2,0,1,0,1,5.9099207183490244e-05,0.08137363548314747,0.00011819492165066059,0,0,0,0,0,0,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,10,2,0,1,0,0,0.9998018454193056,0.4102023323814664,0.0003962698961509359,0,0,1,0,0,1,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,14,2,0,1,0,1,5.128288767354991e-05,0.668770575012785,0.00010256314541245981,0,0,0,0,0,0,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,0,0,0,1,0,0,0.9998265149232651,0.7717047955595369,0.00034694005639790415,0,0,1,0,0,1,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,4,0,0,1,0,1,4.965921268339137e-05,0.08476173496794492,9.931595932943793e-05,0,0,0,0,0,0,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,8,0,0,1,0,0,0.9998958822745627,0.417604873245764,0.00020822461037384166,0,0,1,0,0,1,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,12,0,0,1,0,1,0.10413682025643514,0.6324198231105318,0.19742916317974912,0,0,0,0,0,0,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,130,130,0,1,0,0,0.0016117815643069652,0.6624007509575369,0.999997402160189,0,0,0,0,1,0,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,134,130,0,1,0,0,1.0894061817412535e-05,0.2630218339529865,0.9999999998813194,0,0,0,0,1,0,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,138,130,0,1,0,0,0.9622273939846608,0.22345410938637378,0.07411844226548825,0,0,1,0,0,1,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,142,130,0,1,0,0,0.491658697388512,0.9169330827162464,0.7582717252822316,0,0,0,0,1,0,0
s3303-b48-w0-live_internal,learner_state_reset,live_internal,241,241,1,1,0,0,2.103277591520295e-06,0.8825894552952738,0.9999999999955762,0,0,0,0,1,0,0
